dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1628240400,2021-08-06 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.94,10000,16.74,33.28,31.39,34.36,1003,,,38,4.02,308,4.47,,,,,20,801,Clouds,few clouds,02d
1628244000,2021-08-06 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.64,10000,15.15,33.33,31.94,34.97,1003,,,33,4.02,322,4.02,,,,,20,801,Clouds,few clouds,02d
1628247600,2021-08-06 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.25,10000,15.2,34,33.24,36.34,1002,,,32,4.47,255,4.92,,,,,20,801,Clouds,few clouds,02d
1628251200,2021-08-06 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.3,10000,14.57,34.89,34.39,36.58,1002,,,29,6.71,318,8.05,,,,,20,801,Clouds,few clouds,02d
1628254800,2021-08-06 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.83,10000,13.92,35.22,34.16,37.48,1001,,,27,6.26,320,7.15,,,,,20,801,Clouds,few clouds,02d
1628258400,2021-08-06 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.8,10000,15,35.62,33.54,37.69,1001,,,29,5.81,252,5.81,,,,,20,801,Clouds,few clouds,02d
1628262000,2021-08-06 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.17,10000,13.36,34.32,33.54,36.58,1001,,,27,6.26,341,6.71,,,,,20,801,Clouds,few clouds,02d
1628265600,2021-08-06 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.46,10000,12.19,33.22,32.43,35.51,1001,,,26,6.71,340,7.15,,,,,20,801,Clouds,few clouds,02d
1628269200,2021-08-06 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.74,10000,10.99,32.22,31.34,34.97,1002,,,25,8.49,320,8.49,,,,,20,801,Clouds,few clouds,02d
1628272800,2021-08-06 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.3,10000,10.93,30.82,29.65,33.3,1003,,,27,6.71,337,8.49,,,,,20,801,Clouds,few clouds,02n
1628276400,2021-08-06 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.4,10000,10.71,29.96,29,32.73,1004,,,28,4.92,344,5.36,,,,,20,801,Clouds,few clouds,02n
1628280000,2021-08-06 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.5,10000,9.94,29.08,27.89,31.62,1005,,,28,3.58,323,4.92,,,,,20,801,Clouds,few clouds,02n
1628283600,2021-08-06 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.46,10000,9.58,28.2,26.32,30.51,1006,,,29,3.13,326,3.13,,,,,20,801,Clouds,few clouds,02n
1628287200,2021-08-06 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.8,10000,9.01,27.66,25.11,29.64,1006,,,29,2.68,347,3.58,,,,,20,801,Clouds,few clouds,02n
1628290800,2021-08-06 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.12,10000,7.91,27.09,25.78,29.64,1007,,,28,4.02,10,4.92,,,,,20,801,Clouds,few clouds,02n
1628294400,2021-08-07 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.32,10000,9.65,26.75,23.45,28.64,1007,,,33,2.24,320,2.24,,,,,20,801,Clouds,few clouds,02n
1628298000,2021-08-07 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.71,10000,9.56,26.4,24.75,28.24,1008,,,34,2.24,342,2.68,,,,,20,801,Clouds,few clouds,02n
1628301600,2021-08-07 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.67,10000,10.3,25.28,23.64,26.64,1008,,,38,2.68,342,3.58,,,,,20,801,Clouds,few clouds,02n
1628305200,2021-08-07 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.91,10000,11.13,24.55,22.98,26.39,1008,,,42,0.89,31,2.68,,,,,20,801,Clouds,few clouds,02n
1628308800,2021-08-07 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.99,10000,10.47,24.59,23.54,26.02,1009,,,40,2.24,90,2.68,,,,,0,800,Clear,sky is clear,01d
1628312400,2021-08-07 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26,10000,10.2,26,24.56,26.64,1009,,,37,2.68,344,3.58,,,,,0,800,Clear,sky is clear,01d
1628316000,2021-08-07 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.11,10000,10.77,26.75,26.32,28,1010,,,36,4.47,15,4.92,,,,,0,800,Clear,sky is clear,01d
1628319600,2021-08-07 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.42,10000,11.06,27.63,27.43,29.67,1010,,,34,4.02,322,4.02,,,,,0,800,Clear,sky is clear,01d
1628323200,2021-08-07 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.11,10000,10.64,28.86,28.64,31.37,1010,,,30,2.68,0,6.26,,,,,0,800,Clear,sky is clear,01d
1628326800,2021-08-07 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.54,10000,9.72,29.94,29.75,33.3,1010,,,26,2.68,0,5.36,,,,,0,800,Clear,sky is clear,01d
1628330400,2021-08-07 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.38,10000,10.43,30.81,30.86,33.8,1010,,,26,1.79,270,6.26,,,,,0,800,Clear,sky is clear,01d
1628334000,2021-08-07 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.38,10000,11.28,31.92,31.94,34.7,1010,,,26,2.68,328,3.13,,,,,0,800,Clear,sky is clear,01d
1628337600,2021-08-07 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.22,10000,11.99,32.93,31.87,36.5,1010,,,26,3.58,32,4.92,,,,,20,801,Clouds,few clouds,02d
1628341200,2021-08-07 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.14,10000,13.58,33.3,31.87,35.95,1010,,,29,3.58,249,4.92,,,,,20,801,Clouds,few clouds,02d
1628344800,2021-08-07 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.14,10000,14.11,33.47,32.5,35.45,1009,,,30,3.58,202,4.02,,,,,20,801,Clouds,few clouds,02d
1628348400,2021-08-07 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.16,10000,14.63,33.68,32.14,35.81,1009,,,31,2.24,218,3.58,,,,,0,800,Clear,sky is clear,01d
1628352000,2021-08-07 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.25,10000,14.2,33.62,30.23,35.32,1009,,,30,2.24,173,2.68,,,,,0,800,Clear,sky is clear,01d
1628355600,2021-08-07 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.49,10000,15.46,31.26,28.3,32.61,1010,,,38,3.13,165,4.02,,,,,0,800,Clear,sky is clear,01d
1628359200,2021-08-07 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.11,10000,16.65,29.44,26.78,29.9,1010,,,47,4.47,150,5.36,,,,,0,800,Clear,sky is clear,01n
1628362800,2021-08-07 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.87,10000,18.57,28.95,24.81,28.78,1011,,,57,4.02,163,4.47,,,,,0,800,Clear,sky is clear,01n
1628366400,2021-08-07 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.01,10000,18.05,27.95,24.25,27.68,1012,,,58,3.13,154,3.58,,,,,0,800,Clear,sky is clear,01n
1628370000,2021-08-07 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.39,10000,17.47,26.39,24.65,27.17,1012,,,58,2.68,212,3.13,,,,,0,800,Clear,sky is clear,01n
1628373600,2021-08-07 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.86,10000,16.97,26.02,23.56,26.98,1013,,,58,1.34,355,1.79,,,,,0,800,Clear,sky is clear,01n
1628377200,2021-08-07 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.25,10000,16.13,25.32,23,26.01,1014,,,57,0.89,21,1.34,,,,,0,800,Clear,sky is clear,01n
1628380800,2021-08-08 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.48,10000,15.68,24.5,21.87,25.86,1014,,,58,1.79,27,1.79,,,,,0,800,Clear,sky is clear,01n
1628384400,2021-08-08 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.23,10000,15.18,24.2,22.64,26.02,1014,,,57,1.79,22,2.24,,,,,0,800,Clear,sky is clear,01n
1628388000,2021-08-08 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.05,10000,13.89,23.89,20.67,25.47,1014,,,53,0.45,0,1.34,,,,,0,800,Clear,sky is clear,01n
1628391600,2021-08-08 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.44,10000,13.89,23.28,19.64,25.47,1014,,,55,0.45,0,0.89,,,,,0,800,Clear,sky is clear,01n
1628395200,2021-08-08 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,23.32,10000,15.38,23.3,19.64,25.46,1014,,,61,0.89,93,1.34,,,,,0,800,Clear,sky is clear,01d
1628398800,2021-08-08 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.06,10000,16.22,25.14,22.64,27.69,1015,,,58,0.45,234,0.89,,,,,0,800,Clear,sky is clear,01d
1628402400,2021-08-08 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.18,10000,17.36,27.93,25.32,30.25,1015,,,55,0.45,180,1.34,,,,,0,800,Clear,sky is clear,01d
1628406000,2021-08-08 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.46,10000,18.55,29.53,25.92,31.78,1015,,,55,0.45,225,1.34,,,,,0,800,Clear,sky is clear,01d
1628409600,2021-08-08 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.05,10000,18.17,30.97,26.64,33.8,1016,,,49,0.89,225,2.24,,,,,0,800,Clear,sky is clear,01d
1628413200,2021-08-08 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.7,10000,18.1,31.6,28.54,32.43,1016,,,47,1.79,225,3.58,,,,,0,800,Clear,sky is clear,01d
1628416800,2021-08-08 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.51,10000,18.49,32.66,29.65,34,1016,,,46,1.34,225,3.13,,,,,0,800,Clear,sky is clear,01d
1628420400,2021-08-08 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.45,10000,18.63,33.77,30.21,34.56,1015,,,44,2.68,225,5.36,,,,,20,801,Clouds,few clouds,02d
1628424000,2021-08-08 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.6,10000,19.13,34.25,30.21,34.7,1015,,,45,2.24,225,4.47,,,,,20,801,Clouds,few clouds,02d
1628427600,2021-08-08 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.51,10000,19.74,34.56,29.97,35.25,1015,,,47,2.24,225,5.81,,,,,20,801,Clouds,few clouds,02d
1628431200,2021-08-08 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.41,10000,20.32,34.88,29.97,34.89,1015,,,49,2.24,225,5.81,,,,,20,801,Clouds,few clouds,02d
1628434800,2021-08-08 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.95,10000,20.23,34.27,28.86,34.89,1015,,,50,3.13,222,3.13,,,,,0,800,Clear,sky is clear,01d
1628438400,2021-08-08 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.2,10000,20.18,33.37,29.65,33.78,1014,,,52,2.68,167,3.13,,,,,0,800,Clear,sky is clear,01d
1628442000,2021-08-08 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.76,10000,20.04,31.66,27.75,31.37,1015,,,56,2.24,131,2.68,,,,,0,800,Clear,sky is clear,01d
1628445600,2021-08-08 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.01,10000,20.31,29.81,26.32,28.72,1015,,,63,2.68,193,2.68,,,,,0,800,Clear,sky is clear,01n
1628449200,2021-08-08 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.3,10000,20.39,28.99,24.81,28.17,1016,,,66,0.89,135,3.13,,,,,0,800,Clear,sky is clear,01n
1628452800,2021-08-08 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.58,10000,19.95,26.58,24.56,27.54,1016,,,67,2.24,140,2.68,,,,,0,800,Clear,sky is clear,01n
1628456400,2021-08-08 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.04,10000,19.44,26.04,24.56,27.12,1016,,,67,0.89,127,0.89,,,,,0,800,Clear,sky is clear,01n
1628460000,2021-08-08 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.62,10000,19.04,25.99,22.98,26.98,1016,,,67,1.79,343,2.24,,,,,0,800,Clear,sky is clear,01n
1628463600,2021-08-08 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.4,10000,18.83,25.75,22.33,26.57,1016,,,67,0.89,13,1.34,,,,,0,800,Clear,sky is clear,01n
1628467200,2021-08-09 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25,10000,18.45,25.31,22.33,26.39,1016,,,67,1.34,1,1.34,,,,,0,800,Clear,sky is clear,01n
1628470800,2021-08-09 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.81,,18.5,25.12,21.87,26.58,1016,,,68,0.89,19,0.89,,,,,0,800,Clear,sky is clear,01n
1628474400,2021-08-09 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.15,10000,18.34,24.45,21.32,25.83,1016,,,70,1.34,42,1.79,,,,,0,800,Clear,sky is clear,01n
1628478000,2021-08-09 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.13,10000,18.09,24.4,21.64,26.02,1016,,,69,1.79,1,1.79,,,,,0,800,Clear,sky is clear,01n
1628481600,2021-08-09 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,24.21,10000,18.17,24.49,21.98,25.76,1017,,,69,1.79,353,2.24,,,,,0,800,Clear,sky is clear,01d
1628485200,2021-08-09 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.43,10000,18.62,25.75,22.54,27.68,1017,,,66,1.34,344,1.79,,,,,0,800,Clear,sky is clear,01d
1628488800,2021-08-09 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.26,10000,20.6,29.02,25.21,29.91,1017,,,67,0.45,180,1.79,,,,,0,800,Clear,sky is clear,01d
1628492400,2021-08-09 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.74,10000,21,31.04,26.64,32.14,1017,,,63,0.89,225,1.79,,,,,0,800,Clear,sky is clear,01d
1628496000,2021-08-09 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.52,10000,21.04,33.2,27.43,33.8,1017,,,57,1.34,225,4.02,,,,,0,800,Clear,sky is clear,01d
1628499600,2021-08-09 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.54,10000,20.8,34.22,28.54,34,1017,,,53,1.34,225,3.13,,,,,0,800,Clear,sky is clear,01d
1628503200,2021-08-09 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.51,10000,19.58,35.61,30.64,36.58,1017,,,44,1.79,216,2.24,,,,,0,800,Clear,sky is clear,01d
1628506800,2021-08-09 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.81,10000,18.72,35.36,30.21,37.89,1017,,,41,2.24,259,2.68,,,,,0,800,Clear,sky is clear,01d
1628510400,2021-08-09 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.82,10000,20.01,37.49,30.76,39.36,1016,,,42,0.89,225,2.68,,,,,0,800,Clear,sky is clear,01d
1628514000,2021-08-09 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.37,10000,20.11,38.24,30.53,39.91,1015,,,41,2.68,182,3.13,,,,,20,801,Clouds,few clouds,02d
1628517600,2021-08-09 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.98,10000,21.98,39.5,29.97,39.91,1015,,,47,2.68,271,3.58,,,,,20,801,Clouds,few clouds,02d
1628521200,2021-08-09 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.26,10000,22.34,38.97,29.97,36.92,1015,,,50,1.34,203,3.13,,,,,20,801,Clouds,few clouds,02d
1628524800,2021-08-09 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.72,10000,22.19,36.88,28.86,36.22,1014,,,54,1.34,225,4.02,,,,,0,800,Clear,sky is clear,01d
1628528400,2021-08-09 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.46,10000,21.62,34.8,28.86,32.61,1014,,,56,3.58,139,3.58,,,,,0,800,Clear,sky is clear,01d
1628532000,2021-08-09 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.07,10000,21.18,32.77,27.59,31.5,1015,,,59,1.34,161,1.79,,,,,20,801,Clouds,few clouds,02n
1628535600,2021-08-09 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.65,10000,21.59,32.55,26.48,30.76,1015,,,62,0.45,45,0.89,,,,,20,801,Clouds,few clouds,02n
1628539200,2021-08-09 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.67,10000,21.69,31.37,25.37,30.47,1016,,,66,1.34,288,1.34,,,,,0,800,Clear,sky is clear,01n
1628542800,2021-08-09 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.22,10000,21.51,30.68,25.76,30.47,1016,,,67,1.34,289,1.34,,,,,0,800,Clear,sky is clear,01n
1628546400,2021-08-09 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.39,10000,21.43,29.53,24.25,29.36,1016,,,70,1.34,248,3.58,,,,,0,800,Clear,sky is clear,01n
1628550000,2021-08-09 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.18,10000,22.14,29.54,24.25,28.8,1016,,,74,2.24,301,2.24,,,,,0,800,Clear,sky is clear,01n
1628553600,2021-08-10 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.94,10000,22.13,29.17,24.09,28.25,1016,,,75,1.34,358,1.34,,,,,0,800,Clear,sky is clear,01n
1628557200,2021-08-10 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.67,10000,22.3,28.8,23.54,27.73,1016,,,77,2.24,26,2.24,,,,,0,800,Clear,sky is clear,01n
1628560800,2021-08-10 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.07,10000,21.72,26.07,23.7,27.13,1016,,,77,0.89,13,1.34,,,,,0,800,Clear,sky is clear,01n
1628564400,2021-08-10 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.48,10000,21.36,26.12,22.43,26.94,1016,,,78,2.24,23,2.68,,,,,0,800,Clear,sky is clear,01n
1628568000,2021-08-10 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.31,10000,21.2,25.93,22.64,26.58,1016,,,78,1.79,24,1.79,,,,,0,800,Clear,sky is clear,01d
1628571600,2021-08-10 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.7,10000,21.68,28.64,24.25,28.79,1016,,,74,1.79,20,1.79,,,,,0,800,Clear,sky is clear,01d
1628575200,2021-08-10 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.37,10000,22.37,31.4,26.32,30.46,1016,,,70,1.34,157,1.79,,,,,0,800,Clear,sky is clear,01d
1628578800,2021-08-10 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.11,10000,23.55,34.82,27.43,33.8,1017,,,68,1.34,320,1.34,,,,,0,800,Clear,sky is clear,01d
1628582400,2021-08-10 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.13,10000,23.38,37.38,28.64,36.22,1016,,,60,0.45,0,0.89,,,,,0,800,Clear,sky is clear,01d
1628586000,2021-08-10 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.42,10000,23.45,40.45,29.64,38.25,1016,,,53,1.79,233,2.24,,,,,0,800,Clear,sky is clear,01d
1628589600,2021-08-10 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.13,10000,22.47,40.21,31.32,38.8,1015,,,48,2.68,240,2.68,,,,,0,800,Clear,sky is clear,01d
1628593200,2021-08-10 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,36.1,10000,21.54,40.45,31.87,39.91,1015,,,43,2.24,190,2.68,,,,,0,800,Clear,sky is clear,01d
1628596800,2021-08-10 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,36.76,10000,20.54,40.32,31.89,41.02,1015,,,39,1.34,45,2.24,,,,,20,801,Clouds,few clouds,02d
1628600400,2021-08-10 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,36.59,10000,19.97,39.61,32.43,40.47,1013,,,38,1.34,14,2.24,,,,,20,801,Clouds,few clouds,02d
1628604000,2021-08-10 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,36.2,10000,21.24,40.29,32.98,40.47,1013,,,42,2.24,218,2.68,,,,,20,801,Clouds,few clouds,02d
1628607600,2021-08-10 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.3,10000,21.19,39.11,30.78,37.48,1012,,,44,2.68,221,2.68,,,,,20,801,Clouds,few clouds,02d
1628611200,2021-08-10 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.21,10000,21.63,38.18,29.41,36.92,1012,,,48,2.24,351,2.68,,,,,0,800,Clear,sky is clear,01d
1628614800,2021-08-10 17:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.07,10000,22.48,36.35,28.86,34.36,1012,,,57,1.79,183,2.24,,,,,0,800,Clear,sky is clear,01d
1628618400,2021-08-10 18:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,30.48,10000,22.64,34.46,27.98,32.61,1013,,,63,2.68,167,3.58,,,,,0,800,Clear,sky is clear,01n
1628622000,2021-08-10 19:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.37,10000,21.85,32.38,26.89,31.56,1014,,,64,1.34,228,1.79,,,,,0,800,Clear,sky is clear,01n
1628625600,2021-08-10 20:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,29.1,10000,21.08,31.53,26.22,30.47,1014,,,62,1.34,315,1.34,,,,,0,800,Clear,sky is clear,01n
1628629200,2021-08-10 21:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.67,10000,21.19,31.07,25.76,29.91,1014,,,64,1.79,274,1.79,,,,,0,800,Clear,sky is clear,01n
1628632800,2021-08-10 22:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.15,10000,20.95,30.29,24.64,29.35,1014,,,65,0.89,300,1.34,,,,,0,800,Clear,sky is clear,01n
1628636400,2021-08-10 23:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.82,10000,21.13,29.96,25.23,28.8,1013,,,67,1.34,28,1.79,,,,,0,800,Clear,sky is clear,01n
1628640000,2021-08-11 00:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,27.1,10000,20.45,28.77,24.25,28.8,1013,,,67,1.34,357,1.34,,,,,0,800,Clear,sky is clear,01n
1628643600,2021-08-11 01:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.84,10000,20.2,28.37,24.11,28.24,1013,,,67,1.79,20,1.79,,,,,0,800,Clear,sky is clear,01n
1628647200,2021-08-11 02:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.54,10000,20.15,26.54,23.56,28.25,1013,,,68,1.34,32,1.34,,,,,0,800,Clear,sky is clear,01n
1628650800,2021-08-11 03:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.92,10000,19.56,26.34,22.64,27.69,1013,,,68,1.34,21,1.79,,,,,0,800,Clear,sky is clear,01n
1628654400,2021-08-11 04:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,25.89,,20,26.36,24.09,27.69,1013,,,70,0.89,159,0.89,,,,,53,803,Clouds,broken clouds,04d
1628658000,2021-08-11 05:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,26.88,10000,20.95,28.66,24.64,28.79,1014,,,70,0.45,151,0.89,,,,,20,801,Clouds,few clouds,02d
1628661600,2021-08-11 06:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,28.77,10000,22.28,31.89,25.76,31.57,1014,,,68,0.89,134,1.34,,,,,0,800,Clear,sky is clear,01d
1628665200,2021-08-11 07:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.05,10000,22.91,35.47,27.64,34.56,1014,,,62,0.89,156,0.89,,,,,0,800,Clear,sky is clear,01d
1628668800,2021-08-11 08:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.81,,22.58,37.39,30.23,35.67,1014,,,55,2.24,143,2.68,,,,,50,802,Clouds,scattered clouds,03d
1628672400,2021-08-11 09:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.34,10000,23.07,38.6,29.64,36.78,1014,,,55,0.89,292,1.34,,,,,0,800,Clear,sky is clear,01d
1628676000,2021-08-11 10:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.76,10000,24.05,40.34,30.64,37.14,1013,,,57,0.45,137,0.89,,,,,0,800,Clear,sky is clear,01d
1628679600,2021-08-11 11:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.11,10000,22.79,40.54,30.78,38.25,1013,,,49,0.89,0,1.34,,,,,0,800,Clear,sky is clear,01d
1628683200,2021-08-11 12:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,35.44,10000,21.69,39.77,34.35,38.8,1012,,,45,1.79,240,4.02,,,,,20,801,Clouds,few clouds,02d
1628686800,2021-08-11 13:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,34.51,10000,19.73,36.9,30.78,36.22,1011,,,42,2.68,184,3.13,,,,,20,801,Clouds,few clouds,02d
1628690400,2021-08-11 14:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,32.97,10000,15.92,32.94,30.23,33.64,1011,,,36,3.6,200,,1.51,,,,40,501,Rain,moderate rain,10d
1628694000,2021-08-11 15:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,33.64,10000,19.33,35.58,28.97,36.47,1009,,,43,6.17,170,,,,,,20,801,Clouds,few clouds,02d
1628697600,2021-08-11 16:00:00 +0000 UTC,10800,Thessaloniki,40.640063,22.944419,31.73,10000,22.16,35.62,29.41,33.78,1010,,,57,2.24,206,2.68,,,,,20,801,Clouds,few clouds,02d
